VictimID,CaseID,Name,Gender,Age,OccupationID,ReligionID,CasteID,InjuryType
39478,39810,Nagaveni Muddaiah,F,23,13,1,5,None
39479,39912,Imran Joshi,M,28,4,1,5,Grievous
39480,41309,Nanditha Choudhary,F,26,5,1,2,None
39481,42160,Sowmya Naik,F,61,11,6,17,Minor
39482,42160,Sneha Krishnappa,F,48,17,7,18,None
39483,42703,Vanitha Yellappa,F,22,5,1,7,None
39484,42932,Deepak Yellappa,M,34,12,7,18,Minor
39485,42932,Shashi Murthy,M,41,10,1,3,Minor
39486,44765,Divya Bhat,F,46,7,2,10,Minor
39487,44765,Reshma Yellappa,F,51,8,1,8,Minor
39488,44845,Chandana Fernandez,F,35,17,3,12,None
39489,44845,Spandana Puttaiah,F,63,3,1,6,None
39490,45303,Akshata Hegde,F,40,1,1,1,Psychological
39491,45624,Divya Pinto,F,32,13,1,1,Minor
39492,46571,Nagaraj Siddiqui,M,46,8,1,6,Grievous
39493,46571,Faisal Muddaiah,M,75,16,2,9,Grievous
39494,47542,Manjunath Shaikh,M,32,17,1,2,Minor
39495,48337,Ramesh Bhat,M,60,8,1,8,Minor
39496,49858,Praveen Hegde,M,43,9,3,12,None
39497,353,Suresh Veerappa,M,26,11,1,1,None
39498,3390,Ramesh Gupta,M,44,7,1,5,None
39499,3737,Vijay Shetty,M,32,2,1,3,None
39500,4127,Rakesh Prabhu,M,67,2,7,18,None
39501,5735,Krishnaraj Acharya,M,33,5,1,7,Psychological
39502,5792,Sanjay Pinto,M,61,5,3,13,None
39503,7765,Bhavana Nayak,F,22,9,2,11,Psychological
39504,9231,Kiran Hegde,M,24,8,7,18,Psychological
39505,13324,Ramesh Acharya,M,56,8,7,18,Fatal
39506,13324,Savitha Verma,F,15,13,1,3,Fatal
39507,13365,Padmavathi Gupta,F,41,18,1,5,Psychological
39508,15426,Umesh Joshi,M,50,6,1,1,Minor
39509,15654,Siddesh Gupta,M,39,3,1,3,Minor
39510,18270,Gayathri Singh,F,48,16,1,7,Minor
39511,18270,Pooja Murthy,F,61,1,1,7,Grievous
39512,22221,Hemavathi Yellappa,F,20,3,3,12,None
39513,22778,Hemavathi Choudhary,F,30,13,3,13,Minor
39514,24081,Anil Sharma,M,21,7,7,18,None
39515,24093,Rekha Acharya,F,20,15,1,7,Grievous
39516,25854,Meena DSouza,F,63,1,1,4,Psychological
39517,26232,Savitha Thimmaiah,F,54,16,7,18,Psychological
39518,26383,Ratna Sridhara,F,49,8,3,12,Grievous
39519,26672,Meena Murthy,F,24,11,1,2,None
39520,29112,Rakesh Reddy,M,21,1,3,13,None
39521,29138,Basavaraj Mirza,M,45,16,1,6,None
39522,29283,Parvathi Siddiqui,F,62,14,4,15,Minor
39523,30544,Umesh Khan,M,24,7,1,4,Fatal
39524,31777,Ratna Sharma,F,60,8,7,18,Minor
39525,31780,Deepa Fernandez,F,66,14,1,3,Psychological
39526,33220,Savitha Gowda,F,72,16,7,18,Minor
39527,33556,Savitha Nair,F,73,13,3,12,Minor
39528,33908,Rahul Pinto,M,28,16,1,7,None
39529,34877,Hemavathi Joshi,F,61,7,1,3,None
39530,34917,Ratna Verma,F,28,17,7,18,Minor
39531,35233,Rahul Verma,M,22,5,7,18,Psychological
39532,35549,Padmavathi Desai,F,75,1,7,18,Psychological
39533,36677,Vanitha Naik,F,75,7,1,6,None
39534,39407,Rubina Lingaiah,F,57,5,7,18,None
39535,39407,Sneha Prasad,F,63,4,1,2,Psychological
39536,40811,Nanditha Rao,F,59,2,3,12,Minor
39537,41645,Rohan Desai,M,33,3,1,3,None
39538,42401,Sudha Murthy,F,20,17,3,13,None
39539,42938,Naveen Shaikh,M,48,18,7,18,None
39540,45229,Savitha Shenoy,F,36,14,1,4,None
39541,48702,Bhavana Murthy,F,25,9,2,11,None
39542,1460,Prasad Hegde,M,63,16,1,7,None
39543,2334,Ramesh Bhat,M,59,5,7,18,None
39544,2832,Naveen Patil,M,57,5,1,1,None
39545,2932,Mahesh Desai,M,75,4,7,18,None
39546,4366,Dinesh Shetty,M,56,4,4,14,None
39547,5488,Manjula Murthy,F,42,3,7,18,None
39548,5598,Umesh Choudhary,M,45,7,1,3,Psychological
39549,7263,Spandana Rangaiah,F,48,5,7,18,None
39550,12954,Vidya Rangaiah,F,55,8,2,10,Minor
39551,13995,Sunitha Murthy,F,60,2,1,1,Minor
39552,14619,Anitha Naik,F,21,3,7,18,Psychological
39553,14619,Ajay Pinto,M,36,18,1,5,None
39554,17430,Akshata Kamath,F,68,15,1,8,Grievous
39555,17828,Pavithra Mirza,F,71,2,3,13,Minor
39556,20208,Praveen Swamy,M,47,8,1,5,None
39557,21421,Uma Bhat,F,55,13,1,5,Minor
39558,21761,Dinesh Joshi,M,44,17,1,3,Grievous
39559,22845,Praveen Shaikh,M,16,7,2,9,Minor
39560,22845,Chethan Shenoy,M,22,8,3,12,Psychological
39561,22872,Spandana DSouza,F,54,16,7,18,None
39562,23239,Abhishek Hanumaiah,M,71,18,1,5,Grievous
39563,23816,Abhishek Krishnappa,M,37,3,2,9,Psychological
39564,24234,Umesh DSouza,M,33,8,1,2,Minor
39565,25461,Lokesh Khan,M,40,18,7,18,Grievous
39566,26573,Anil Shetty,M,45,12,1,6,Minor
39567,26792,Pushpa Siddiqui,F,30,12,5,16,Grievous
39568,26990,Nandakumar Basappa,M,27,3,4,14,None
39569,27776,Mallika Bhat,F,54,9,3,12,None
39570,29528,Ramesh Fernandez,M,35,4,3,13,Psychological
39571,30271,Savitha DSouza,F,23,17,7,18,Grievous
39572,30563,Sunitha Swamy,F,19,8,1,5,Minor
39573,32414,Roopa Patil,F,47,16,1,5,None
39574,32538,Prasad Acharya,M,15,16,1,8,Grievous
39575,32869,Ramesh Sridhara,M,35,16,1,4,Grievous
39576,35173,Sudha Prasad,F,71,17,3,13,Minor
39577,35448,Pavithra Nair,F,38,4,1,8,Minor
39578,36014,Ravi Nayak,M,31,16,1,7,Grievous
39579,36619,Ramesh Swamy,M,16,18,4,15,Psychological
39580,37195,Anil Sharma,M,68,7,1,5,None
39581,39526,Mallika Hegde,F,15,6,1,5,None
39582,40076,Lokesh Patil,M,19,15,2,11,Fatal
39583,40400,Nikhil Gupta,M,63,3,1,6,Minor
39584,40608,Anil Sharma,M,34,8,1,6,Grievous
39585,42552,Geeta Muddaiah,F,47,5,3,13,Grievous
39586,42552,Dinesh Khan,M,21,5,2,10,Minor
39587,42895,Sudha Bhat,F,49,4,1,3,None
39588,42895,Nagaraj Prasad,M,18,3,1,6,Minor
39589,44326,Veena Choudhary,F,47,16,2,9,None
39590,47226,Nikhil Choudhary,M,53,8,1,6,Minor
39591,47367,Harish Hanumaiah,M,36,1,7,18,None
39592,2253,Meena Shenoy,F,34,9,1,2,None
39593,2916,Vikas Reddy,M,16,15,1,5,None
39594,3055,Hemavathi Pinto,F,34,3,1,1,None
39595,4406,Naresh Singh,M,30,6,3,12,None
39596,7553,Rakesh Acharya,M,44,1,1,4,Psychological
39597,15003,Nanditha Yellappa,F,49,12,7,18,Psychological
39598,17529,Faisal Naik,M,43,6,1,7,Minor
39599,20213,Pushpa Siddiqui,F,24,18,1,4,Psychological
39600,20213,Pavithra Rangaiah,F,70,6,2,9,Minor
39601,31843,Nandakumar Gupta,M,24,11,3,12,Grievous
39602,32231,Manjunath Rao,M,34,5,2,11,Minor
39603,33171,Rekha Patel,F,69,5,1,4,Minor
39604,33854,Akash Kumar,M,38,2,1,3,Minor
39605,34513,Sneha Lingaiah,F,21,15,3,12,Minor
39606,39022,Spandana Shetty,F,50,7,2,11,Psychological
39607,39022,Anitha Kamath,F,27,11,2,9,None
39608,41597,Radha Basappa,F,60,14,1,4,Grievous
39609,43659,Vanitha Fernandez,F,26,7,1,4,Minor
39610,45441,Arjun Muddaiah,M,73,7,4,15,None
39611,45441,Basavaraj Sridhara,M,26,15,1,7,Minor
39612,47819,Priya Yellappa,F,20,2,2,10,Minor
39613,49011,Parvathi Kamath,F,17,11,2,9,Grievous
39614,3539,Rajesh Fernandez,M,22,14,1,1,None
39615,25538,Anitha Puttaiah,F,20,16,2,10,Minor
39616,35809,Rekha Shetty,F,18,10,3,13,None
39617,17520,Nagaveni Mirza,F,67,4,1,6,None
39618,17520,Nirmala Naik,F,50,6,1,8,None
39619,18146,Chethan Prasad,M,50,3,1,1,Minor
39620,29312,Deepak Rangaiah,M,74,11,5,16,Psychological
39621,49390,Usha Yellappa,F,56,3,1,4,Minor
39622,4638,Anil Fernandez,M,59,7,2,10,None
39623,8246,Rubina Patil,F,52,3,2,10,None
39624,42490,Siddesh Raju,M,63,6,1,4,Fatal
39625,42490,Suresh Acharya,M,26,14,1,6,Fatal
39626,43501,Nanditha Gupta,F,61,14,7,18,Psychological
39627,25126,Nagaraj Sharma,M,19,1,2,9,Minor
39628,25126,Abhishek Prabhu,M,30,11,2,11,Minor
39629,34072,Vijay Rangaiah,M,31,13,1,1,Grievous
39630,39233,Sanjay Khan,M,41,2,1,8,Minor
39631,43341,Reshma Siddiqui,F,38,3,4,15,Psychological
39632,5599,Dinesh Prasad,M,38,14,1,6,None
39633,24229,Dinesh Nair,M,52,10,7,18,Fatal
39634,28956,Dinesh Mirza,M,65,3,7,18,Minor
39635,32983,Faisal Gowda,M,43,14,1,6,Minor
39636,33404,Umesh Hegde,M,75,7,1,8,Psychological
39637,42635,Ravi Nair,M,72,13,2,9,Grievous
39638,47073,Rekha Rao,F,68,4,1,3,None
39639,48320,Roopa Gupta,F,58,11,1,1,Minor
39640,49505,Roopa Prasad,F,24,1,1,3,None
39641,5433,Sumathi Sharma,F,33,17,2,9,None
39642,10627,Uma Mirza,F,15,1,1,5,None
39643,45602,Divya Patil,F,37,10,3,13,Psychological
39644,47544,Siddesh Hanumaiah,M,15,7,3,13,Minor
39645,47544,Sudha Kumar,F,31,6,2,9,Minor
39646,48456,Akshata Rao,F,40,1,7,18,None
39647,1218,Mahesh Nayak,M,68,12,3,13,None
39648,16018,Puneeth Puttaiah,M,44,2,1,5,None
39649,25002,Harish Khan,M,48,4,2,11,None
39650,26910,Sunil Kumar,M,27,15,1,1,Grievous
39651,27004,Meena Pinto,F,67,17,1,3,None
39652,40662,Pavithra Basappa,F,65,2,1,8,Minor
39653,49806,Shanthala Basappa,F,27,8,1,3,None
39654,3452,Faisal Patil,M,66,12,1,6,None
39655,14650,Manoj Raju,M,51,15,1,2,Minor
39656,14650,Meena Prabhu,F,60,11,3,13,Minor
39657,16883,Roopa Nayak,F,60,4,1,1,None
39658,29779,Sneha Gupta,F,44,6,7,18,Minor
39659,37944,Pushpa Prabhu,F,74,15,1,7,None
39660,30877,Manjunath Patil,M,53,12,1,7,None
39661,1440,Gopal Muddaiah,M,52,17,2,11,None
39662,4106,Pradeep Patil,M,73,16,2,10,None
39663,5693,Kiran Gupta,M,48,3,3,13,None
39664,7429,Suresh Veerappa,M,64,1,7,18,None
39665,9437,Gopal Rangaiah,M,55,11,1,2,None
39666,10634,Rajesh Bhat,M,32,1,7,18,Psychological
39667,12829,Rekha Shaikh,F,20,16,3,12,None
39668,12829,Sunil Khan,M,24,13,1,6,Psychological
39669,16681,Meena Lingaiah,F,21,17,1,8,Minor
39670,18349,Kavitha Shenoy,F,17,2,3,13,Fatal
39671,19420,Pradeep Acharya,M,26,1,3,13,Grievous
39672,20587,Puneeth Patel,M,20,6,1,5,None
39673,20812,Manoj Rangaiah,M,30,14,1,7,None
39674,21104,Nagaveni DSouza,F,37,7,1,5,Grievous
39675,21250,Sudha Sridhara,F,72,17,4,14,None
39676,22697,Pooja Hegde,F,28,7,1,2,Minor
39677,23671,Meena DSouza,F,38,3,2,11,None
39678,23671,Uma Sharma,F,70,13,1,1,None
39679,24363,Rubina Siddiqui,F,33,14,1,6,Minor
39680,24364,Praveen Swamy,M,65,10,3,12,Grievous
39681,24467,Rajesh Muddaiah,M,60,4,1,3,None
39682,25064,Rekha Verma,F,42,18,1,5,None
39683,25064,Priya Verma,F,40,15,1,5,None
39684,25525,Meena Nair,F,34,8,1,5,Minor
39685,25653,Gayathri Joshi,F,58,10,2,10,Grievous
39686,27566,Akshata Desai,F,72,4,1,6,Minor
39687,29659,Chandana Basappa,F,41,6,1,5,Psychological
39688,29659,Bhavana Muddaiah,F,19,16,1,7,Minor
39689,33983,Vidya Yellappa,F,26,17,1,1,None
39690,36611,Girish Nayak,M,26,3,7,18,Minor
39691,36611,Harish Kamath,M,58,16,1,3,None
39692,38973,Sumathi Kamath,F,38,14,7,18,Grievous
39693,38973,Deepak Muddaiah,M,25,6,1,8,Minor
39694,39287,Sumathi Khan,F,35,6,7,18,None
39695,42054,Veena Siddiqui,F,17,9,1,2,Grievous
39696,42648,Sharadha Krishnappa,F,43,4,5,16,Psychological
39697,42992,Anitha Naik,F,44,6,1,7,None
39698,44915,Pavithra Reddy,F,45,18,2,9,Psychological
39699,45914,Surendra Prabhu,M,15,4,2,10,None
39700,46866,Ayesha Hegde,F,35,7,1,8,None
39701,49280,Nandakumar Muddaiah,M,54,15,3,13,None
39702,2628,Radha Shetty,F,39,1,1,8,None
39703,7586,Bharath Lingaiah,M,40,8,1,1,Psychological
39704,15272,Rekha Muddaiah,F,68,10,1,5,Fatal
39705,15801,Chethan Rangaiah,M,54,8,2,9,Grievous
39706,16065,Naresh Joshi,M,15,7,1,3,Minor
39707,16065,Asha Prasad,F,35,11,3,13,Grievous
39708,16065,Ajay Fernandez,M,41,11,1,6,Grievous
39709,16233,Shanthala Sharma,F,71,8,6,17,Fatal
39710,16233,Vijay Rao,M,39,9,2,9,Fatal
39711,17838,Faisal Rao,M,52,15,2,11,Grievous
39712,18367,Pushpa Nayak,F,21,17,1,4,Fatal
39713,21595,Rajesh Choudhary,M,44,13,2,11,Fatal
39714,21595,Spandana Krishnappa,F,37,6,1,1,Fatal
39715,21707,Nirmala Hegde,F,27,18,1,7,Psychological
39716,22157,Kavitha Nayak,F,71,5,1,2,Psychological
39717,23783,Gayathri Sridhara,F,26,16,1,5,Minor
39718,23896,Rajesh Prabhu,M,50,1,3,13,Psychological
39719,23896,Girish Desai,M,19,18,4,14,Minor
39720,24310,Meena Thimmaiah,F,48,18,2,10,None
39721,24323,Padmavathi Gowda,F,44,14,1,3,Minor
39722,25053,Sharadha Raju,F,19,15,1,4,Minor
39723,27817,Girish Siddiqui,M,27,2,5,16,Grievous
39724,28671,Uma Nayak,F,42,7,7,18,None
39725,31411,Gayathri Rao,F,20,11,3,13,Fatal
39726,31569,Parvathi Rao,F,31,8,1,2,None
39727,32532,Shashi Naik,M,39,2,5,16,Minor
39728,34436,Santosh Khan,M,15,11,7,18,None
39729,34624,Mahesh Pinto,M,55,8,2,9,Minor
39730,37855,Kavitha Patil,F,39,16,1,3,None
39731,40236,Shashi Sharma,M,24,3,1,5,Grievous
39732,41415,Sneha Shaikh,F,26,14,2,11,Fatal
39733,42141,Chandana Rangaiah,F,24,8,1,3,Fatal
39734,46356,Mohammed Gupta,M,22,5,5,16,None
39735,48014,Asha Singh,F,20,2,1,3,Psychological
39736,48425,Bhavana Pinto,F,73,17,3,13,Minor
39737,48425,Kavitha Yellappa,F,23,5,1,7,Psychological
39738,48783,Rubina Reddy,F,75,9,1,7,Minor
39739,48946,Rohan Rangaiah,M,26,11,6,17,None
39740,1807,Puneeth Siddiqui,M,36,14,5,16,None
39741,2660,Bharath Patel,M,52,1,3,12,None
39742,3001,Ramesh Bhat,M,38,13,1,6,None
39743,3374,Faisal Kumar,M,16,15,1,4,None
39744,3846,Vidya Raju,F,42,4,2,11,None
39745,5411,Praveen Murthy,M,46,13,1,7,None
39746,7133,Dinesh Mirza,M,49,17,3,12,Minor
39747,7477,Ajay Basappa,M,72,15,2,10,None
39748,7601,Ramesh Fernandez,M,69,14,2,11,None
39749,9459,Surendra Kamath,M,20,1,7,18,Minor
39750,10936,Spandana Choudhary,F,15,5,1,8,Psychological
39751,11835,Deepa Reddy,F,38,10,1,2,Minor
39752,12851,Vijay Puttaiah,M,21,7,1,8,None
39753,13127,Sumathi Acharya,F,70,3,1,2,None
39754,13525,Bhavana Naik,F,27,1,1,5,Psychological
39755,14564,Nanditha Verma,F,75,5,1,7,Grievous
39756,16366,Vidya Rao,F,59,4,1,3,Grievous
39757,17722,Sunitha Veerappa,F,35,13,1,3,Grievous
39758,18406,Reshma Hegde,F,17,9,7,18,Psychological
39759,19434,Pushpa Khan,F,36,6,4,15,None
39760,22888,Rubina Naik,F,32,7,1,3,Grievous
39761,23101,Sunitha Patel,F,28,12,3,12,Minor
39762,23101,Roopa Thimmaiah,F,28,2,1,7,Minor
39763,23998,Venkatesh Puttaiah,M,23,2,1,2,None
39764,24496,Basavaraj Fernandez,M,33,5,1,1,Grievous
39765,24507,Spandana Kumar,F,23,9,1,4,Fatal
39766,26315,Gayathri Fernandez,F,68,3,1,1,Psychological
39767,26825,Kiran Shaikh,M,22,15,3,13,Minor
39768,26825,Ganesh Patil,M,42,18,1,2,Grievous
39769,28735,Kiran Veerappa,M,33,6,7,18,None
39770,30423,Praveen Shaikh,M,75,15,7,18,Minor
39771,30979,Geeta Prasad,F,38,9,1,7,Fatal
39772,30979,Venkatesh Reddy,M,62,10,1,2,Fatal
39773,30979,Parvathi Veerappa,F,28,13,1,1,Fatal
39774,31041,Faisal Patil,M,59,16,1,5,Psychological
39775,31981,Fathima Shenoy,F,16,10,2,11,Psychological
39776,32178,Divya Raju,F,27,13,2,11,None
39777,34542,Naresh Joshi,M,37,14,1,2,None
39778,35228,Roopa Rangaiah,F,23,3,1,6,None
39779,38311,Nagaraj Rao,M,55,2,1,5,Grievous
39780,38311,Harish Joshi,M,50,6,1,5,Minor
39781,41556,Mallika Singh,F,31,18,7,18,None
39782,42641,Lokesh Verma,M,68,3,5,16,Minor
39783,43499,Rahul Sridhara,M,52,8,1,7,Grievous
39784,43499,Deepa Nair,F,75,14,1,6,Minor
39785,43499,Deepa Prasad,F,24,7,2,10,Grievous
39786,44118,Surendra Joshi,M,65,2,2,9,Minor
39787,48266,Nirmala Kamath,F,16,7,1,1,Grievous
39788,3840,Nandakumar Murthy,M,60,2,2,10,None
39789,3855,Vijay Joshi,M,26,16,1,1,None
39790,4669,Kavitha Joshi,F,69,8,1,8,None
39791,4669,Nagaveni Shenoy,F,59,18,1,3,Psychological
39792,4753,Uma Kumar,F,70,1,3,12,None
39793,8451,Umesh Basappa,M,70,15,3,12,None
39794,11942,Nagaraj Shetty,M,18,12,7,18,Psychological
39795,15335,Vikas Mirza,M,64,7,3,12,None
39796,15335,Rubina Rao,F,16,1,1,6,Psychological
39797,18517,Naresh Naik,M,65,10,1,6,None
39798,22054,Harish Khan,M,21,2,1,6,Fatal
39799,22147,Arjun Puttaiah,M,54,12,1,6,None
39800,25099,Krishnaraj DSouza,M,27,1,2,11,Minor
39801,25497,Ravi Bhat,M,20,9,1,1,Minor
39802,27292,Santosh Lingaiah,M,67,7,7,18,None
39803,30917,Reshma Singh,F,70,13,1,6,Psychological
39804,32092,Spandana Shetty,F,63,15,7,18,Fatal
39805,32092,Chethan Sridhara,M,44,17,3,13,Fatal
39806,34172,Shashi Pinto,M,45,13,1,2,Psychological
39807,35651,Kavitha Shaikh,F,24,18,1,4,Psychological
39808,35651,Fathima Siddiqui,F,18,1,4,14,None
39809,35738,Vidya Kumar,F,50,12,7,18,None
39810,43236,Kavitha Gowda,F,61,16,1,8,None
39811,43748,Rajesh Joshi,M,19,3,2,9,None
39812,44612,Veena Thimmaiah,F,30,1,1,2,Fatal
39813,44612,Sanjay Singh,M,63,9,7,18,Minor
39814,44614,Asha Reddy,F,48,5,1,8,Psychological
39815,44614,Akshata Patel,F,40,15,1,1,Minor
39816,46396,Sowmya Joshi,F,24,3,1,8,Minor
39817,15873,Akshata Mirza,F,71,15,1,3,Minor
39818,25928,Lokesh Thimmaiah,M,64,6,7,18,None
39819,40173,Manjunath Prabhu,M,24,6,1,1,Psychological
39820,40173,Vanitha Rao,F,54,12,2,9,Psychological
39821,45755,Asha Khan,F,21,15,1,2,Minor
39822,5750,Nikhil Rao,M,27,6,1,5,None
39823,30077,Sharadha Raju,F,60,10,3,12,Psychological
39824,37086,Nirmala Puttaiah,F,41,18,7,18,Grievous
39825,37426,Pushpa Pinto,F,59,7,1,1,None
39826,548,Sunitha Rao,F,74,14,2,11,None
39827,2126,Spandana Reddy,F,27,1,1,6,None
39828,27465,Sowmya Nair,F,57,13,1,7,Psychological
39829,43703,Hemavathi Basappa,F,24,14,1,1,Minor
39830,46717,Pooja Muddaiah,F,19,3,3,12,Psychological
39831,2190,Siddesh Patil,M,58,9,1,7,None
39832,15964,Veena Sridhara,F,46,14,3,13,Psychological
39833,33563,Ayesha Gupta,F,64,7,1,2,Psychological
39834,46703,Sunil Kumar,M,57,1,1,1,Psychological
39835,157,Harish Yellappa,M,45,1,2,11,None
39836,3029,Mallika Naik,F,61,4,2,11,None
39837,4475,Rohan Basappa,M,51,8,7,18,Psychological
39838,13174,Anil Acharya,M,41,11,2,11,Psychological
39839,13174,Sudha Desai,F,33,17,7,18,Minor
39840,21447,Rubina Patel,F,53,9,1,3,None
39841,37502,Spandana Sharma,F,54,2,1,8,Grievous
39842,37576,Parvathi Lingaiah,F,71,9,1,8,None
39843,42829,Padmavathi Nayak,F,28,4,7,18,Psychological
39844,46276,Geeta Reddy,F,30,6,1,5,Psychological
39845,48020,Shanthala Kumar,F,19,11,7,18,Minor
39846,4072,Santosh Khan,M,36,17,1,7,None
39847,40501,Nandakumar Gowda,M,66,2,1,7,None
39848,16918,Mallika Bhat,F,56,6,1,3,Psychological
39849,16918,Akash Basappa,M,63,7,4,14,None
39850,24833,Gayathri Puttaiah,F,65,10,2,9,Psychological
39851,48271,Pradeep Fernandez,M,18,3,1,4,None
39852,48476,Shanthala Joshi,F,42,11,1,2,Grievous
39853,48476,Savitha Muddaiah,F,55,15,2,9,Grievous
39854,2636,Padmavathi Kamath,F,69,12,1,6,None
39855,24935,Akshata Sridhara,F,57,10,3,12,Grievous
39856,35889,Chandana Mirza,F,58,6,7,18,None
39857,4009,Siddesh Acharya,M,40,8,1,4,None
39858,25664,Nandakumar Thimmaiah,M,65,3,1,8,Grievous
39859,25664,Sowmya Yellappa,F,30,6,1,5,Minor
39860,25664,Madesh Singh,M,74,4,2,11,Minor
39861,42788,Naresh Rangaiah,M,71,12,7,18,None
39862,1587,Kiran Gowda,M,48,1,1,8,None
39863,2562,Shanthala Prasad,F,34,7,1,7,None
39864,3929,Chandana Joshi,F,72,5,1,1,None
39865,5286,Arjun Hegde,M,21,7,7,18,None
39866,5286,Sudha Swamy,F,28,3,1,4,None
39867,11400,Ratna Prasad,F,69,9,5,16,Minor
39868,11400,Gayathri Sharma,F,48,12,1,1,Psychological
39869,11532,Nagaveni Nayak,F,24,2,7,18,Psychological
39870,11532,Lakshmi Sharma,F,31,6,2,10,Psychological
39871,12205,Salman Rao,M,50,17,7,18,Psychological
39872,12215,Savitha Desai,F,55,1,1,7,Minor
39873,15422,Lokesh Kamath,M,29,8,1,1,None
39874,16655,Naveen Muddaiah,M,28,9,1,4,Minor
39875,17432,Kiran Murthy,M,48,12,2,11,None
39876,18380,Akshata Mirza,F,57,1,2,11,Minor
39877,20223,Fathima Shaikh,F,72,6,7,18,None
39878,21967,Sunitha Prabhu,F,63,18,1,6,Fatal
39879,22962,Sneha Thimmaiah,F,45,15,1,4,Minor
39880,23133,Vikas Murthy,M,16,5,7,18,Grievous
39881,25091,Sumathi Nayak,F,69,15,1,7,Psychological
39882,25579,Gopal Shetty,M,18,12,4,14,Psychological
39883,26794,Shashi Muddaiah,M,68,13,1,5,Minor
39884,28236,Kiran Naik,M,41,1,1,4,Minor
39885,31402,Harish Raju,M,51,1,3,12,Fatal
39886,31402,Deepak Shetty,M,64,18,1,7,Fatal
39887,31616,Bharath Desai,M,23,1,7,18,Psychological
39888,32634,Imran Muddaiah,M,63,8,1,4,None
39889,33372,Divya Veerappa,F,34,16,5,16,Minor
39890,34077,Rohan Verma,M,19,14,1,6,Minor
39891,34358,Prasad Reddy,M,20,10,5,16,None
39892,37242,Rekha Mirza,F,31,18,2,10,Fatal
39893,37983,Chandana Prabhu,F,35,14,7,18,Grievous
39894,43882,Sunitha Bhat,F,36,5,5,16,Psychological
39895,44029,Sumathi Khan,F,21,7,1,1,None
39896,44455,Gopal Raju,M,30,3,7,18,Fatal
39897,44929,Anil Choudhary,M,26,15,2,10,Psychological
39898,47283,Meena Bhat,F,47,15,6,17,Psychological
39899,47283,Lakshmi Shetty,F,57,10,1,1,None
39900,47385,Sunil Desai,M,68,8,1,2,Fatal
39901,47724,Siddesh Desai,M,19,18,1,1,Minor
39902,48404,Chandana Veerappa,F,41,2,1,5,Minor
39903,48516,Manoj Shetty,M,19,12,7,18,None
39904,1187,Anitha Verma,F,24,10,1,1,None
39905,3435,Akash Patil,M,67,14,4,14,None
39906,4827,Dinesh Mirza,M,49,7,1,1,None
39907,4827,Bhavana Shenoy,F,17,4,1,3,Minor
39908,5514,Suresh Mirza,M,27,7,1,3,None
39909,5514,Meena Prasad,F,64,1,7,18,None
39910,5584,Surendra Fernandez,M,37,11,2,11,None
39911,6567,Rubina Yellappa,F,35,16,2,11,Psychological
39912,7422,Veena Verma,F,58,14,7,18,None
39913,8292,Usha Hanumaiah,F,30,12,3,13,None
39914,9189,Nandakumar Hegde,M,32,17,1,6,Minor
39915,11092,Nanditha Nair,F,58,14,1,5,Minor
39916,11092,Rakesh Choudhary,M,23,11,2,10,Minor
39917,11719,Manoj Reddy,M,48,17,1,5,Psychological
39918,12096,Priya Gowda,F,17,14,1,7,Minor
39919,12861,Parvathi Puttaiah,F,40,12,1,7,Minor
39920,14886,Nanditha Kamath,F,69,1,1,4,Minor
39921,15681,Faisal Thimmaiah,M,62,17,2,11,Fatal
39922,17933,Gayathri Sridhara,F,54,12,2,9,None
39923,19049,Basavaraj Choudhary,M,18,12,2,10,None
39924,19595,Akash Kamath,M,58,18,2,9,Minor
39925,23714,Uma Basappa,F,19,15,1,2,None
39926,27975,Gayathri Thimmaiah,F,71,12,1,1,Grievous
39927,27975,Vijay Siddiqui,M,38,17,1,4,Grievous
39928,29920,Roopa Naik,F,33,6,1,5,Minor
39929,33123,Uma Fernandez,F,70,17,3,12,Psychological
39930,35163,Nikhil DSouza,M,69,15,2,10,Minor
39931,35276,Uma Patil,F,40,1,7,18,Minor
39932,35381,Ratna Nair,F,22,18,1,2,None
39933,35408,Faisal Sharma,M,25,9,7,18,Minor
39934,38934,Spandana Pinto,F,49,18,1,4,Minor
39935,39696,Fathima Kumar,F,51,4,5,16,None
39936,41572,Shashi Shetty,M,56,4,3,13,Psychological
39937,49457,Venkatesh Mirza,M,20,5,1,1,None
39938,1294,Nanditha Raju,F,30,2,3,13,None
39939,3244,Manoj Patil,M,39,14,1,3,None
39940,3245,Ayesha Shetty,F,48,1,1,4,None
39941,5012,Akshata Siddiqui,F,52,9,7,18,Minor
39942,5485,Uma Nair,F,42,1,2,11,None
39943,6959,Chethan Shetty,M,45,10,2,9,None
39944,8476,Girish Patil,M,21,9,2,9,Minor
39945,11717,Prasad Bhat,M,50,7,2,9,None
39946,18949,Rekha Verma,F,15,18,2,10,Minor
39947,19555,Sumathi Naik,F,62,11,3,12,Minor
39948,21060,Akash Prasad,M,62,8,3,12,Grievous
39949,23312,Bhavana Singh,F,60,10,1,7,Psychological
39950,26189,Pushpa Prabhu,F,50,18,1,6,Psychological
39951,29605,Ravi Puttaiah,M,62,17,2,11,Grievous
39952,29853,Vanitha Fernandez,F,23,18,1,6,Psychological
39953,30513,Sudha Rao,F,55,2,7,18,Minor
39954,31553,Asha Patil,F,60,9,2,9,None
39955,31607,Veena Siddiqui,F,65,13,1,4,Psychological
