EmployeeID,UnitID,DesignationID,FirstName,LastName,Gender,DOB,JoinDate,PhoneNo
1102,148,14,Ganesh,Mirza,M,1992-05-05,2014-06-20,9354961030
1103,148,13,Roopa,Kamath,F,1966-03-12,1988-05-05,8313427288
1104,148,9,Nanditha,Verma,F,1985-09-23,2015-10-23,9338839191
1105,149,8,Madesh,Bhat,M,1989-11-03,2012-04-19,8287099930
1106,149,14,Chethan,Nayak,M,1998-01-20,2022-11-17,8269192355
1107,149,11,Abhishek,Kamath,M,1980-06-08,2007-04-15,9325490996
1108,149,15,Rahul,Choudhary,M,1988-02-12,2018-09-03,9397688458
1109,149,11,Gopal,Choudhary,M,1979-10-27,2003-09-08,8088484532
1110,149,12,Rohan,Kamath,M,1986-06-04,2009-07-14,8229917719
1111,149,15,Fathima,Nair,F,1976-08-01,2000-02-14,9484434303
1112,150,15,Arjun,Hegde,M,1973-01-27,2001-01-23,9619799868
1113,150,14,Nagaraj,Raju,M,1973-07-23,2003-04-23,9425975888
1114,150,13,Kiran,Puttaiah,M,1971-12-02,1994-12-12,8164878236
1115,150,14,Vijay,Basappa,M,1973-12-06,2004-09-03,9611044716
1116,150,13,Mohammed,Mirza,M,1994-07-11,2022-03-17,8347486955
1117,150,9,Manjula,Shenoy,F,1996-06-02,2022-09-17,8378213192
1118,150,14,Sumathi,Prabhu,F,1989-06-25,2013-03-02,9567785785
1119,151,13,Dinesh,Raju,M,1983-03-04,2009-05-16,8140015561
1120,151,12,Padmavathi,Puttaiah,F,1971-04-22,1997-03-04,9584110122
1121,151,10,Savitha,Puttaiah,F,1967-09-18,1992-01-16,9859598894
1122,151,14,Rahul,Sridhara,M,1998-03-27,2022-05-04,9769647037
1123,151,15,Padmavathi,Reddy,F,1973-05-24,2005-02-12,9739855629
1124,151,13,Ravi,Krishnappa,M,1986-05-15,2018-12-17,9919943990
1125,151,13,Kavitha,Desai,F,1971-12-26,2001-06-07,8298735423
1126,152,8,Fathima,Siddiqui,F,1965-04-05,1996-07-28,9536263497
1127,152,10,Shashi,Joshi,M,1996-05-05,2021-11-03,8238747971
1128,152,9,Shashi,Lingaiah,M,1978-12-06,2000-07-23,9492326231
1129,152,11,Pradeep,Raju,M,1995-09-22,2019-05-27,9549207134
1130,152,15,Rohan,Siddiqui,M,1990-10-12,2020-08-10,9739384358
1131,152,12,Harish,Sridhara,M,1985-04-22,2013-02-06,8152802832
1132,152,9,Nirmala,Pinto,F,1990-12-05,2019-08-20,8041522381
1133,153,12,Lokesh,Verma,M,1991-01-18,2018-05-22,9365194233
1134,153,15,Nagaraj,Prasad,M,1981-01-09,2010-12-08,9395398202
1135,153,12,Veena,Choudhary,F,1979-10-06,2009-04-25,9924806311
1136,153,13,Meena,Puttaiah,F,1966-12-01,1994-02-25,9357338677
1137,153,9,Santosh,Sharma,M,1998-04-12,2022-04-06,8263086639
1138,153,11,Sumathi,Patil,F,1988-06-14,2013-09-24,9511830849
1139,153,8,Savitha,Veerappa,F,1971-09-13,2000-01-06,9450462140
1140,154,11,Ramesh,Gupta,M,1972-07-21,2000-03-27,9421397317
1141,154,14,Suresh,Gowda,M,1974-02-24,2005-07-07,8351901392
1142,154,14,Lokesh,Naik,M,1984-05-15,2009-02-09,9987336413
1143,154,12,Nagaraj,Reddy,M,1979-07-18,2005-08-10,8277993829
1144,154,8,Shashi,Prasad,M,1988-09-23,2011-08-08,8313340930
1145,154,11,Gopal,Swamy,M,1995-10-04,2022-05-11,9694545602
1146,154,9,Uma,Lingaiah,F,1975-04-28,2004-10-08,9728969067
1147,155,15,Puneeth,Hanumaiah,M,1979-01-25,2008-05-14,9455347939
1148,155,8,Hemavathi,Pinto,F,1991-01-09,2016-09-26,8183227680
1149,155,11,Deepak,Yellappa,M,1995-09-18,2018-02-14,9760423728
1150,155,8,Ravi,Veerappa,M,1972-03-07,2001-02-02,8076462542
1151,155,15,Umesh,Lingaiah,M,1991-07-01,2017-02-14,9446387450
1152,155,13,Abhishek,Mirza,M,1975-03-10,2005-11-07,8359828775
1153,155,12,Roopa,Yellappa,F,1978-06-24,2002-03-17,8111318177
1154,156,10,Shivakumar,Basappa,M,1969-01-10,1994-04-23,9782173099
1155,156,9,Mahesh,Shaikh,M,1994-10-06,2017-06-21,8240337167
1156,156,8,Praveen,Gupta,M,1983-07-19,2009-06-20,8044191883
1157,156,11,Ganesh,Rangaiah,M,1974-02-24,1999-05-06,9485653133
1158,156,14,Prasad,Hanumaiah,M,1982-12-28,2013-11-16,9532561918
1159,156,11,Anil,Reddy,M,1974-03-06,2003-01-11,9717004714
1160,156,10,Pavithra,Sridhara,F,1992-11-16,2019-05-17,9742315990
1161,157,14,Nikhil,Murthy,M,1995-06-10,2022-06-17,9791252861
1162,157,10,Fathima,Gupta,F,1974-07-18,2003-08-23,9426138312
1163,157,14,Santosh,Raju,M,1976-01-28,2003-08-25,9956438200
1164,157,11,Nandakumar,Lingaiah,M,1977-07-12,2001-12-01,9569335049
1165,157,11,Rajesh,Rangaiah,M,1984-06-04,2011-05-17,9891439883
1166,157,12,Santosh,Basappa,M,1990-01-23,2016-05-21,9886796822
1167,157,8,Reshma,Basappa,F,1994-08-06,2022-12-28,9983227492
1168,158,8,Parvathi,Naik,F,1974-12-24,1998-03-03,8026029189
1169,158,8,Deepak,Hegde,M,1982-04-21,2013-12-01,9352477264
1170,158,10,Chandana,Swamy,F,1998-01-22,2022-07-27,9999877717
1171,158,11,Akash,Krishnappa,M,1974-12-09,1997-03-15,9846980400
1172,158,14,Naveen,Siddiqui,M,1965-05-09,1995-06-04,9372579321
1173,158,9,Abhishek,Yellappa,M,1970-02-03,1994-12-03,9652614301
1174,158,8,Deepa,Gowda,F,1978-11-12,2007-02-24,9551309843
1175,159,11,Meena,Shenoy,F,1968-07-23,1994-03-09,9685838379
1176,159,11,Praveen,Gupta,M,1977-03-10,2003-12-15,9422403336
1177,159,13,Basavaraj,Mirza,M,1998-08-27,2022-11-27,9614929963
1178,159,14,Priya,Muddaiah,F,1978-12-14,2005-11-26,9948747182
1179,159,12,Naresh,Krishnappa,M,1978-05-07,2007-05-02,9779394567
1180,159,10,Krishnaraj,Shetty,M,1994-10-11,2021-10-13,9988972473
1181,159,8,Hemavathi,Pinto,F,1971-11-12,1993-03-14,8154924348
1182,160,9,Naveen,Raju,M,1984-03-15,2014-03-25,9868922751
1183,160,15,Chandana,Hanumaiah,F,1992-12-13,2021-04-09,9390657059
1184,160,14,Ajay,Rao,M,1979-09-04,2007-07-25,9487509126
1185,160,8,Ravi,Krishnappa,M,1975-05-20,2005-04-19,9627433651
1186,160,8,Naresh,Shenoy,M,1974-06-15,2002-03-15,9898396950
1187,160,10,Ajay,Shenoy,M,1970-03-08,1995-07-03,9530688043
1188,160,13,Lakshmi,Basappa,F,1975-06-04,2004-09-22,8038520176
1189,161,14,Mallika,Khan,F,1971-07-05,1998-03-13,9348009735
1190,161,14,Nanditha,Prasad,F,1969-06-16,2001-12-19,9839755270
1191,161,10,Shanthala,Swamy,F,1988-06-17,2010-10-20,8020370954
1192,161,10,Shashi,Nair,M,1967-04-10,1995-02-11,8097784425
1193,161,10,Vijay,Shenoy,M,1989-11-27,2018-01-09,8034094492
1194,161,9,Venkatesh,Reddy,M,1987-11-24,2010-11-28,8011640743
1195,161,10,Hemavathi,Shetty,F,1997-07-22,2022-01-16,9999952040
1196,162,8,Ajay,Desai,M,1981-12-21,2004-10-26,8177385565
1197,162,15,Faisal,Acharya,M,1988-02-26,2012-07-18,8020738641
1198,162,13,Faisal,Rangaiah,M,1981-04-17,2012-12-28,8168369685
1199,162,12,Ramesh,Nayak,M,1996-08-12,2018-10-22,9343866730
1200,162,12,Nikhil,Naik,M,1982-03-10,2009-07-01,8153571443
1201,162,8,Surendra,Nayak,M,1987-12-02,2017-12-13,9533519462
1202,162,9,Sowmya,Hegde,F,1973-12-05,2005-08-14,9456356961
1203,163,11,Divya,Hanumaiah,F,1994-01-03,2021-06-02,9691786040
1204,163,9,Gayathri,Krishnappa,F,1970-06-21,1996-07-13,9834686713
1205,163,12,Ayesha,Reddy,F,1992-02-26,2017-10-09,9492621946
1206,163,11,Imran,Sharma,M,1988-10-16,2013-07-09,9647158689
1207,163,8,Surendra,Prasad,M,1976-11-10,2002-01-14,9512512414
1208,163,10,Sanjay,Gupta,M,1994-10-26,2022-06-04,9540175470
1209,163,8,Reshma,Prabhu,F,1979-02-20,2005-12-23,8371826611
1210,164,13,Chethan,Murthy,M,1995-09-01,2022-06-11,9369644085
1211,164,15,Anil,Muddaiah,M,1975-11-13,2001-07-02,9986680371
1212,164,15,Spandana,Raju,F,1970-04-24,2000-06-10,9452323961
1213,164,15,Suresh,Bhat,M,1975-10-12,2006-07-14,9848102759
1214,164,15,Vikas,Murthy,M,1973-07-20,1996-02-13,9538360899
1215,164,12,Asha,Patil,F,1990-09-14,2017-04-14,8347430602
1216,164,13,Parvathi,Siddiqui,F,1971-11-22,2003-11-11,8281890645
1217,165,11,Girish,Thimmaiah,M,1994-05-27,2022-03-28,9663694387
1218,165,13,Akash,Yellappa,M,1976-11-04,2004-10-21,8066139192
1219,165,8,Nandakumar,Singh,M,1973-10-20,2003-02-20,8364864887
1220,165,13,Rubina,Khan,F,1975-10-21,2004-11-03,9313049361
1221,165,14,Bharath,Krishnappa,M,1977-03-15,2004-12-28,9533516421
1222,165,11,Deepak,Shetty,M,1983-02-01,2008-10-15,8142889647
1223,165,15,Shanthala,Joshi,F,1994-09-21,2017-10-27,9331376399
1224,166,9,Rajesh,Rao,M,1991-09-16,2019-02-26,8044900534
1225,166,9,Reshma,Puttaiah,F,1966-08-16,1988-05-26,8015356154
1226,166,15,Nagaraj,Nayak,M,1971-03-28,1997-10-25,9732676550
1227,166,13,Shivakumar,Khan,M,1995-04-09,2018-06-21,9771504202
1228,166,15,Shanthala,Patel,F,1986-05-23,2015-06-26,8144617672
1229,166,8,Akash,Shetty,M,1974-09-10,1996-04-12,8358684022
1230,166,12,Pushpa,Patil,F,1984-08-23,2013-11-10,9627254103
1231,167,12,Siddesh,Patel,M,1979-01-28,2004-10-10,9688414664
1232,167,13,Rahul,Krishnappa,M,1998-07-16,2022-03-12,9930921437
1233,167,13,Puneeth,Swamy,M,1989-08-21,2013-09-16,9674961168
1234,167,8,Akshata,Kumar,F,1986-04-10,2011-04-05,9491690443
1235,167,9,Santosh,Nair,M,1987-08-15,2018-11-01,8240651479
1236,167,13,Madesh,Rao,M,1990-11-04,2017-09-03,9484260585
1237,167,9,Rekha,Sridhara,F,1998-04-08,2022-12-06,9942895027
1238,168,15,Naveen,Rao,M,1982-09-09,2005-12-07,9727790417
1239,168,8,Anil,Singh,M,1980-10-25,2011-08-15,9782066013
1240,168,8,Hemavathi,Siddiqui,F,1969-04-16,1992-08-03,8136494075
1241,168,11,Surendra,Thimmaiah,M,1984-10-01,2015-07-28,9769410378
1242,168,11,Kiran,Siddiqui,M,1994-01-09,2022-10-09,8194708592
1243,168,15,Lokesh,Kamath,M,1984-05-28,2014-04-11,9485331621
1244,168,12,Fathima,Sridhara,F,1972-03-16,1994-06-17,8176543529
1245,169,9,Akash,Desai,M,1984-02-28,2013-06-21,9982288338
1246,169,11,Uma,Singh,F,1978-05-17,2004-06-25,8273334076
1247,169,12,Nandakumar,Verma,M,1974-06-06,1999-07-26,9631198772
1248,169,10,Deepak,Veerappa,M,1995-11-20,2022-12-09,9545279856
1249,169,12,Manjunath,Bhat,M,1984-06-24,2011-12-11,8151341326
1250,169,14,Akash,Choudhary,M,1965-07-02,1993-06-21,9671322699
1251,169,12,Savitha,Nair,F,1978-11-23,2004-05-27,9313178141
1252,170,14,Deepak,Lingaiah,M,1977-04-20,2007-08-28,9424339094
1253,170,10,Deepak,Basappa,M,1995-01-25,2022-07-23,8143533779
1254,170,14,Mahesh,Hegde,M,1968-11-11,1994-09-12,8148149420
1255,170,10,Arjun,Kumar,M,1985-12-14,2009-03-19,9487052803
1256,170,9,Gopal,Khan,M,1985-10-18,2017-05-18,8249113647
1257,170,10,Nikhil,Kumar,M,1985-06-25,2014-12-07,9653119744
1258,170,15,Manjula,Yellappa,F,1988-06-07,2020-12-09,9491016087
1259,171,8,Umesh,Nayak,M,1991-07-13,2020-01-27,8218091497
1260,171,13,Savitha,Hanumaiah,F,1992-01-17,2019-09-16,9487150426
1261,171,9,Arjun,Kumar,M,1970-09-25,1993-09-06,8221774955
1262,171,15,Nandakumar,Mirza,M,1977-02-25,2009-07-27,9472507231
1263,171,10,Santosh,Acharya,M,1969-03-21,2000-06-15,8268035365
1264,171,14,Bhavana,Kamath,F,1965-10-27,1993-01-01,9553269689
1265,171,14,Priya,Patel,F,1979-10-22,2006-09-15,9999308727
1266,172,13,Faisal,Hanumaiah,M,1974-04-25,1998-04-10,9623542098
1267,172,8,Nikhil,Shetty,M,1987-02-11,2014-04-22,9537071907
1268,172,14,Sanjay,Singh,M,1978-06-01,2002-08-04,8013412336
1269,172,11,Siddesh,Sharma,M,1993-08-13,2018-04-25,8089217610
1270,172,9,Asha,Krishnappa,F,1998-02-06,2022-02-16,8358102338
1271,172,13,Harish,Nair,M,1978-02-26,2008-06-16,9478281290
1272,172,9,Mallika,Naik,F,1965-07-26,1993-07-28,9757604491
1273,173,12,Ganesh,Desai,M,1984-04-23,2007-11-21,8073265064
1274,173,12,Rahul,Mirza,M,1985-01-05,2010-03-19,9827172930
1275,173,10,Imran,Basappa,M,1967-01-20,1992-12-22,9459889271
1276,173,10,Harish,Joshi,M,1976-09-05,2008-03-12,9731793431
1277,173,11,Ajay,Prasad,M,1988-05-20,2015-01-26,9854504189
1278,173,15,Ramesh,Bhat,M,1991-01-18,2019-10-24,8232782148
1279,173,10,Uma,Gowda,F,1987-04-03,2015-02-04,8172335184
1280,174,15,Meena,Puttaiah,F,1965-05-16,1994-05-05,9398097063
1281,174,9,Krishnaraj,Thimmaiah,M,1977-03-08,2007-03-26,9640273055
1282,174,9,Faisal,Prasad,M,1983-10-04,2008-04-09,9698499057
1283,174,15,Madesh,Rangaiah,M,1998-09-19,2022-03-11,8060300871
1284,174,8,Arjun,Murthy,M,1968-04-06,1990-03-21,9841920912
1285,174,13,Rajesh,Hanumaiah,M,1995-08-28,2022-04-21,8364446341
1286,174,15,Vanitha,Yellappa,F,1981-09-15,2004-12-09,9979053800
1287,175,13,Asha,Patel,F,1986-08-25,2016-08-22,9799659144
1288,175,12,Sudha,Swamy,F,1992-11-01,2022-03-04,9571395676
1289,175,9,Spandana,Kamath,F,1973-06-10,2002-07-18,9777742871
1290,175,11,Shivakumar,Fernandez,M,1979-01-07,2006-09-20,9685548877
1291,175,8,Sowmya,Swamy,F,1979-12-17,2003-06-06,9732231222
1292,175,11,Akash,Bhat,M,1992-04-09,2014-07-10,8080027906
1293,175,14,Roopa,Yellappa,F,1985-03-24,2011-01-03,9484592492
1294,176,11,Rahul,Shaikh,M,1969-01-25,1997-03-05,8131508787
1295,176,11,Girish,Patil,M,1991-07-19,2016-04-27,9319466596
1296,176,12,Umesh,Prasad,M,1972-12-24,2003-11-05,9569509638
1297,176,12,Akash,Prabhu,M,1965-11-04,1995-05-17,9794361980
1298,176,11,Madesh,Sridhara,M,1984-02-18,2015-08-05,9755818870
1299,176,8,Gayathri,Patel,F,1972-11-15,2000-10-06,8149071710
1300,176,11,Divya,Hegde,F,1970-12-20,2001-06-08,9976374934
1301,177,14,Sunitha,Sharma,F,1971-05-27,1997-05-21,8254134771
1302,177,12,Basavaraj,Reddy,M,1965-02-23,1994-04-19,8139714212
1303,177,12,Dinesh,Thimmaiah,M,1989-10-17,2021-07-02,8324468359
1304,177,9,Abhishek,Hegde,M,1972-04-12,2003-11-23,8366616973
1305,177,8,Nirmala,Mirza,F,1993-08-19,2022-01-13,9967954859
1306,177,8,Anil,Hanumaiah,M,1976-01-21,2003-02-10,8013808371
1307,177,15,Padmavathi,Raju,F,1987-06-08,2013-08-26,9853555317
1308,178,12,Nikhil,Patil,M,1978-09-25,2008-11-11,8056780131
1309,178,10,Shashi,Reddy,M,1986-06-20,2016-12-26,9552484493
1310,178,9,Radha,Siddiqui,F,1990-06-20,2019-11-06,8037131995
1311,178,15,Basavaraj,Acharya,M,1993-06-25,2017-03-11,9824962673
1312,178,12,Lokesh,Pinto,M,1983-09-18,2007-07-20,9736658273
1313,178,14,Manoj,Bhat,M,1986-09-12,2014-03-13,9749448235
1314,178,9,Hemavathi,Singh,F,1993-01-08,2022-03-22,9413537870
1315,179,11,Vikas,Singh,M,1993-11-26,2018-03-01,9442706202
1316,179,15,Veena,Choudhary,F,1977-07-06,2007-10-13,9987236512
1317,179,14,Padmavathi,Swamy,F,1981-07-12,2008-04-11,8257925684
1318,179,10,Deepak,Pinto,M,1980-09-19,2004-02-26,8273852434
1319,179,9,Salman,Puttaiah,M,1979-12-12,2011-09-27,9572449688
1320,179,8,Venkatesh,Shaikh,M,1993-08-19,2021-02-06,9885156388
1321,179,15,Spandana,Mirza,F,1968-06-16,1992-02-22,9318779551
1322,180,12,Bhavana,Patel,F,1966-12-20,1995-07-23,9663183240
1323,180,15,Ajay,Muddaiah,M,1984-06-08,2015-09-14,9682425578
1324,180,13,Lakshmi,Shaikh,F,1968-12-25,1995-10-04,9792389614
1325,180,14,Rahul,Patil,M,1977-04-20,2001-03-01,9976434426
1326,180,13,Naresh,Hegde,M,1990-10-23,2022-07-26,8061175972
1327,180,10,Prasad,Joshi,M,1971-05-12,1995-12-14,9477066159
1328,180,9,Asha,Patel,F,1990-04-08,2017-11-21,9755596469
1329,181,9,Puneeth,Patel,M,1966-10-02,1996-01-22,9322816494
1330,181,8,Rajesh,Prabhu,M,1989-05-01,2020-10-12,9733138191
1331,181,15,Naveen,Muddaiah,M,1978-06-04,2010-03-20,9387038964
1332,181,15,Faisal,Joshi,M,1997-03-27,2022-01-20,9882154087
1333,181,9,Pushpa,Kamath,F,1971-06-22,1995-10-17,9623384402
1334,181,10,Nandakumar,Acharya,M,1994-11-18,2022-08-04,9984418609
1335,181,9,Sharadha,Khan,F,1988-03-08,2017-04-26,8015582167
1336,182,15,Salman,DSouza,M,1971-09-03,2003-11-11,8285564137
1337,182,14,Akash,Muddaiah,M,1977-05-11,2001-08-25,9549320311
1338,182,14,Anitha,Desai,F,1989-02-16,2011-08-04,9385330101
1339,182,14,Ajay,Thimmaiah,M,1983-11-23,2005-09-27,9835243522
1340,182,12,Chandana,Hanumaiah,F,1976-11-11,1998-09-01,9850660713
1341,182,13,Chethan,Sharma,M,1992-12-17,2022-03-17,9316002311
1342,182,11,Uma,Yellappa,F,1976-04-23,2003-02-23,9576474713
1343,183,8,Ramesh,Murthy,M,1978-12-04,2004-01-08,9954392606
1344,183,14,Manjula,Swamy,F,1990-01-05,2014-10-08,8399728954
1345,183,14,Mohammed,Hanumaiah,M,1984-04-21,2010-07-23,9865819457
1346,183,14,Ratna,Nair,F,1996-05-20,2018-11-23,8015610213
1347,183,15,Umesh,DSouza,M,1979-02-21,2002-02-06,8118925521
1348,183,13,Ravi,Patel,M,1990-05-18,2016-05-28,8345097827
1349,183,9,Geeta,Prasad,F,1977-02-18,2006-04-05,8214790926
1350,184,9,Rakesh,Singh,M,1967-07-06,1990-12-26,9742447383
1351,184,13,Gopal,Bhat,M,1993-10-25,2015-11-17,9538243618
1352,184,8,Abhishek,Gowda,M,1974-06-28,2000-03-12,8136930692
1353,184,8,Anitha,Murthy,F,1974-05-17,1997-04-06,9936083751
1354,184,15,Suresh,Sridhara,M,1969-04-20,1999-05-18,9629241916
1355,184,13,Mahesh,Nayak,M,1969-07-17,1999-01-20,9653171972
1356,184,13,Kavitha,Bhat,F,1971-11-08,1993-07-01,8317840669
1357,185,9,Manjula,Siddiqui,F,1967-10-18,1990-01-21,8186704340
1358,185,12,Mohammed,Shaikh,M,1989-08-24,2014-11-16,8343560111
1359,185,15,Krishnaraj,Bhat,M,1994-09-12,2019-03-10,9933401284
1360,185,14,Padmavathi,Patil,F,1988-12-01,2016-05-05,9871731037
1361,185,11,Girish,Shetty,M,1987-04-13,2015-07-15,8169578294
1362,185,15,Parvathi,Acharya,F,1985-11-13,2009-12-17,9543018516
1363,185,11,Reshma,Nair,F,1977-12-22,2008-06-15,8264788762
1364,186,12,Anil,Prasad,M,1974-08-04,2004-11-15,9493697650
1365,186,11,Anil,Acharya,M,1975-11-13,2005-07-06,8113199132
1366,186,14,Abhishek,DSouza,M,1976-05-24,2008-10-25,9696065526
1367,186,11,Shivakumar,Choudhary,M,1985-08-08,2009-08-11,8392184856
1368,186,8,Mohammed,Hegde,M,1969-02-01,1991-01-11,9752049592
1369,186,13,Usha,Bhat,F,1978-05-27,2001-06-20,9388309134
1370,186,15,Roopa,Acharya,F,1976-05-10,1999-09-06,9631911949
1371,187,14,Ravi,Lingaiah,M,1995-12-09,2020-02-22,9669713989
1372,187,8,Umesh,Murthy,M,1995-07-16,2019-01-19,9369181497
1373,187,10,Gopal,Naik,M,1996-11-19,2022-06-03,9319246258
1374,187,12,Mohammed,Prasad,M,1974-02-26,2006-04-21,9349238480
1375,187,9,Basavaraj,Puttaiah,M,1996-01-20,2022-07-06,9343918937
1376,187,12,Puneeth,Naik,M,1996-06-06,2018-11-08,9445314481
1377,187,15,Vidya,Acharya,F,1967-05-24,1999-08-22,9754683613
1378,188,10,Nandakumar,Gowda,M,1966-05-13,1991-08-13,8014829577
1379,188,12,Imran,Murthy,M,1986-06-26,2016-07-14,9327762391
1380,188,12,Spandana,Nair,F,1996-05-09,2019-08-22,9799418882
1381,188,9,Savitha,Shetty,F,1971-04-03,1995-06-03,9686760300
1382,188,9,Sudha,Gowda,F,1965-12-26,1992-10-03,9688216040
1383,188,15,Pradeep,Acharya,M,1971-10-04,1993-12-05,9520892520
1384,188,10,Radha,Reddy,F,1965-07-26,1997-04-07,9820658492
1385,189,11,Krishnaraj,Nair,M,1996-10-23,2020-08-10,9989431668
1386,189,8,Veena,Joshi,F,1997-01-03,2021-04-09,9682745798
1387,189,11,Imran,Nayak,M,1969-04-06,1996-04-06,8095268109
1388,189,12,Nanditha,Choudhary,F,1997-11-10,2022-07-09,9342315695
1389,189,12,Vijay,Patil,M,1969-01-03,1998-06-24,9893194239
1390,189,14,Naresh,Fernandez,M,1993-01-24,2022-02-11,8358516995
1391,189,9,Bhavana,Patel,F,1985-08-12,2014-06-16,9475644207
1392,190,11,Sunil,Rangaiah,M,1975-01-23,2002-07-15,8153535905
1393,190,14,Mallika,Yellappa,F,1993-03-05,2021-07-01,9652509908
1394,190,10,Girish,Swamy,M,1965-07-26,1997-03-05,8334683931
1395,190,8,Girish,Basappa,M,1974-05-11,1999-01-16,8031248859
1396,190,12,Sunil,Nair,M,1996-10-24,2022-07-14,9675409954
1397,190,8,Nirmala,Hegde,F,1969-06-23,1998-10-10,9641561623
1398,190,15,Vanitha,Choudhary,F,1996-01-10,2022-03-11,9951689626
1399,191,14,Nandakumar,Nayak,M,1973-09-10,2000-12-12,9659602515
1400,191,15,Ganesh,Naik,M,1993-06-14,2018-04-11,9551948011
1401,191,15,Rohan,Gupta,M,1986-10-26,2013-12-07,9653195660
1402,191,11,Faisal,Rangaiah,M,1980-04-16,2011-08-01,9378579952
1403,191,14,Priya,Shaikh,F,1985-02-17,2014-08-20,9418982581
1404,191,11,Rohan,Gupta,M,1974-06-28,1996-08-08,9594969193
1405,191,8,Hemavathi,Raju,F,1995-09-05,2021-06-16,9391170992
1406,192,11,Ayesha,Nair,F,1972-05-24,1994-12-07,8277663082
1407,192,14,Nagaraj,Pinto,M,1965-05-09,1990-03-10,9813868320
1408,192,14,Naresh,Swamy,M,1994-03-15,2022-07-18,9689704535
1409,192,13,Dinesh,Gupta,M,1994-05-07,2022-08-10,9688716058
1410,192,8,Rakesh,Sharma,M,1985-09-16,2012-03-11,8083836812
1411,192,14,Santosh,Prabhu,M,1990-03-11,2021-01-21,9453488444
1412,192,8,Pavithra,Sharma,F,1973-08-03,1996-03-05,9780166422
1413,193,11,Naresh,Swamy,M,1987-06-03,2015-06-25,9776096285
1414,193,8,Puneeth,Choudhary,M,1990-12-05,2020-02-27,9570196402
1415,193,12,Sunil,Khan,M,1968-11-22,1998-01-02,9940268764
1416,193,8,Sunil,Singh,M,1974-03-17,2001-06-13,9999961177
1417,193,12,Shashi,Naik,M,1991-09-03,2013-04-19,9838029575
1418,193,15,Rajesh,Raju,M,1970-10-12,2000-03-13,9530435434
1419,193,8,Fathima,Shaikh,F,1983-05-18,2010-09-13,9637056403
1420,194,12,Prasad,Nair,M,1985-05-13,2008-11-10,8113867816
1421,194,14,Anil,Joshi,M,1972-01-13,1995-12-28,9536862689
1422,194,12,Imran,Fernandez,M,1978-10-27,2004-06-15,9896950282
1423,194,12,Anil,Krishnappa,M,1966-05-01,1991-03-28,9337696190
1424,194,14,Rahul,Prabhu,M,1994-07-20,2018-08-16,8290093137
1425,194,11,Ganesh,Shaikh,M,1971-01-28,1993-10-02,9846806704
1426,194,8,Pushpa,Sridhara,F,1989-12-19,2013-02-02,9338898236
1427,195,14,Arjun,Swamy,M,1969-05-14,2001-01-10,9826116397
1428,195,12,Venkatesh,Verma,M,1972-11-24,2004-01-16,9611925224
1429,195,11,Venkatesh,Rangaiah,M,1982-05-01,2013-08-03,9638920642
1430,195,14,Suresh,Rao,M,1996-07-27,2022-07-06,9887411508
1431,195,9,Ratna,Kamath,F,1995-04-26,2021-01-22,9435242303
1432,195,15,Salman,Gowda,M,1967-10-27,1995-09-23,8141074206
1433,195,8,Sumathi,Swamy,F,1970-10-12,1999-08-18,9660099110
1434,196,13,Rahul,Lingaiah,M,1974-06-24,2006-06-14,9687874708
1435,196,15,Basavaraj,Kamath,M,1974-11-25,2003-11-18,8058362519
1436,196,9,Nanditha,Patel,F,1973-06-12,2005-08-15,8232048771
1437,196,13,Pavithra,Siddiqui,F,1974-10-11,2004-11-27,9686999716
1438,196,11,Imran,Prasad,M,1970-07-04,2000-09-02,8223933855
1439,196,12,Bharath,DSouza,M,1975-12-08,2007-12-26,9375656627
1440,196,9,Hemavathi,Swamy,F,1990-09-22,2018-04-19,9364760624
1441,197,9,Sunil,Siddiqui,M,1994-03-27,2019-12-01,8224468787
1442,197,9,Imran,Shenoy,M,1980-07-10,2005-09-21,9735636468
1443,197,8,Vijay,Nayak,M,1978-03-27,2010-02-03,9470746857
1444,197,14,Nirmala,DSouza,F,1990-01-23,2021-05-11,8060320365
1445,197,14,Nandakumar,Rangaiah,M,1995-11-20,2022-01-22,8114230279
1446,197,13,Suresh,Patel,M,1995-07-25,2022-02-14,8393246092
1447,197,13,Pooja,Thimmaiah,F,1966-07-02,1995-02-16,9482978870
1448,198,11,Rahul,Siddiqui,M,1971-08-13,1998-04-20,8114609325
1449,198,15,Anil,Shaikh,M,1991-02-01,2022-03-19,9913789737
1450,198,15,Sudha,Krishnappa,F,1976-08-09,2007-07-26,8297738439
1451,198,12,Kiran,Nayak,M,1998-08-06,2022-05-28,9615344079
1452,198,13,Nagaraj,Nayak,M,1974-02-07,2003-08-08,9861983019
1453,198,10,Nikhil,Murthy,M,1967-05-06,1992-06-28,9988325414
1454,198,15,Manjula,Sridhara,F,1972-02-06,1996-03-24,8385533812
1455,199,15,Manjunath,Pinto,M,1992-01-23,2022-12-12,9982945272
1456,199,15,Ramesh,Gupta,M,1992-09-23,2020-02-03,9745269140
1457,199,13,Roopa,Prasad,F,1997-04-05,2020-01-06,9786560560
1458,199,11,Gopal,DSouza,M,1988-09-09,2017-02-26,9934898755
1459,199,9,Bharath,Rao,M,1979-04-05,2005-03-24,8011502382
1460,199,8,Rakesh,Veerappa,M,1982-10-17,2004-05-26,9652886482
1461,199,11,Roopa,Verma,F,1977-11-16,2006-08-07,9733141548
